id,name,price,rating,phone,latitude,longitude
les-enfants-de-boheme-new-york,Les Enfants de Boheme,$$,4.5,(646) 476-4843,40.7136187,-73.9888503
cafe-mogador-new-york,Cafe Mogador,$$,4.0,(212) 677-2226,40.7272587674,-73.9845085144
tableside-italian-cook-shoppe-new-york,Tableside Italian Cook Shoppe,$$,4.5,(646) 852-6498,40.7266287,-73.9863384
fat-cat-kitchen-new-york,Fat Cat Kitchen,$,5.0,(212) 235-1994,40.73314,-73.98607
tabaré-brooklyn-2,Tabaré,$$,4.0,(347) 335-0187,40.713046,-73.958968
craft-new-york,Craft,$$$$,4.0,(212) 780-0880,40.73818,-73.98866
margherita-nyc-new-york,Margherita NYC,$$,4.5,(212) 226-8391,40.7189865112,-73.9969329834
4th-avenue-pub-brooklyn,4th Avenue Pub,$$,4.5,(718) 643-2273,40.682325,-73.980126
the-summit-bar-new-york,The Summit Bar,$$,4.0,(347) 465-7911,40.72503,-73.9784584
about-coffee-new-york-2,About Coffee,$,4.5,(212) 219-1408,40.7245227745,-74.003919661
zabka-eastern-european-coffee-lounge-brooklyn-2,Zabka Eastern European Coffee Lounge,$,4.5,(518) 528-7809,40.68404,-73.92956
by-chloe-new-york-11,by CHLOE,$$,4.0,,40.729242,-74.000913
wassail-new-york,Wassail,$$,4.0,(646) 918-6835,40.721023,-73.988479
quinoa-kitchen-brooklyn,Quinoa Kitchen,$$,4.5,(718) 486-5150,40.71403,-73.96147
palma-new-york,Palma,$$$,4.0,(212) 691-2223,40.73115,-74.00233
the-jolly-goat-coffee-bar-new-york,The Jolly Goat Coffee Bar,$,4.5,(646) 509-8957,40.7633010644,-73.9941928335
blue-bottle-coffee-brooklyn-7,Blue Bottle Coffee,$$,4.5,(510) 653-3394,40.68736,-73.9897699
ahimsa-new-york,Ahimsa,$$,4.5,(212) 533-7290,40.72878,-73.99924
aunt-jakes-new-york,Aunt Jake's,$$,4.0,(646) 858-0470,40.7191072929,-73.9975398002
katzs-delicatessen-new-york,Katz's Delicatessen,$$,4.0,(212) 254-2246,40.72222,-73.98751
gelso-and-grand-new-york,Gelso & Grand,$$,4.0,(212) 226-1600,40.7194089547,-73.9973777878
rye-brooklyn,Rye,$$$,4.0,(718) 218-8047,40.71259,-73.95786
lamarca-cheese-shop-new-york,Lamarca Cheese Shop,$,4.5,(212) 673-7920,40.73841,-73.9839499
market-table-new-york,Market Table,$$$,4.0,(212) 255-2100,40.7297659256,-74.0037665278
hancos-brooklyn,Hanco's,$,4.0,(718) 858-6818,40.6870318622,-73.9904292381
la-cigogne-brooklyn,La Cigogne,$$,4.0,(718) 858-5641,40.68348,-73.99929
da-claudio-new-york,Da Claudio,$$,4.0,(212) 285-2668,40.71087,-74.00753
brooklyn-blend-brooklyn,Brooklyn Blend,$$,4.5,(718) 484-2247,40.6923440819,-73.945849217
creperie-new-york,Creperie,$,4.0,(212) 979-5521,40.7203575,-73.9883391
mysttik-masaala-new-york-13,Mysttik Masaala,$,4.5,(917) 306-3128,40.7588940107,-73.9723344813
raclette-new-york,Raclette,$$,4.0,(917) 853-5377,40.7289298,-73.980601
giuseppinas-brooklyn,Giuseppina's,$$,4.5,(718) 499-5052,40.6603430973,-73.9907741547
java-joe-brooklyn,Java Joe,$$,4.5,(718) 369-6026,40.6673199,-73.98091
spaghetti-incident-new-york-2,Spaghetti Incident,$$,4.0,(646) 896-1446,40.7223153441,-73.9899454319
la-lanterna-di-vittorio-new-york,La Lanterna Di Vittorio,$$,4.0,(212) 529-5945,40.73069,-74.00015
buddakan-new-york,Buddakan,$$$,4.0,(212) 989-6699,40.7422275387,-74.0047066478
upright-coffee-brooklyn,Upright Coffee,$$,4.5,(718) 215-9910,40.7292285,-73.9537541
porto-rico-importing-co-new-york-3,Porto Rico Importing Co,$,4.0,(212) 533-1982,40.7283122638,-73.9872996775
mekelburgs-brooklyn,Mekelburg's,$$,4.5,(718) 399-2337,40.6875419617,-73.9623336792
shanghai-asian-manor-new-york,Shanghai Asian Manor,$$,4.0,(212) 766-6311,40.71441,-73.99902
macaron-parlour-new-york-3,Macaron Parlour,$$,4.0,(212) 387-9169,40.71551,-73.99022
bogota-latin-bistro-brooklyn,Bogota Latin Bistro,$$,4.0,(718) 230-3805,40.678165,-73.978976
sweetgreen-new-york-4,Sweetgreen,$$,4.0,(646) 964-5012,40.7210635428,-73.9972511652
lamazou-new-york,Lamazou,$,4.5,(212) 532-2009,40.74125,-73.98162
crema-bk-brooklyn,Crema BK,$$,4.5,(347) 457-5363,40.723121,-73.945777
desnuda-new-york-2,Desnuda,$$$,4.0,(212) 254-3515,40.726255,-73.9843
south-4th-bar-and-café-brooklyn-2,South 4th Bar & Café,$,4.5,(718) 218-7478,40.71232,-73.9644
almayass-restaurant-nyc-new-york-3,Almayass Restaurant NYC,$$$,4.5,(212) 473-3100,40.7394642504,-73.9887133176
luigis-pizza-brooklyn,Luigi's Pizza,$,4.5,(718) 499-3857,40.66163,-73.99334
gruppo-new-york-3,Gruppo,$$,4.5,(212) 995-2100,40.7247687884,-73.9816638203
cafe-habana-new-york-4,Cafe Habana,$$,4.0,(212) 625-2001,40.722998,-73.994171
little-collins-new-york,Little Collins,$$,4.5,(212) 308-1969,40.75993,-73.969711
cha-an-new-york,Cha-An,$$,4.0,(212) 228-8030,40.72947,-73.98813
yakiniku-futago-new-york,Yakiniku Futago,$$$,4.0,(212) 620-0225,40.7388518709,-73.9941236399
champs-diner-brooklyn,Champs Diner,$$,4.0,(718) 599-2743,40.7084397373,-73.940780852
aahar-indian-cuisine-new-york,Aahar Indian Cuisine,$$,4.5,(646) 649-3374,40.71334,-74.0081
clover-club-brooklyn,Clover Club,$$,4.0,(718) 855-7939,40.6846046448,-73.9921875
gran-morsi-new-york,Gran Morsi,$$$,4.5,(212) 577-2725,40.714328,-74.007751
plg-coffee-house-and-tavern-brooklyn,PLG Coffee House and Tavern,$,4.5,(347) 413-7944,40.6598596691,-73.953380119
modern-love-brooklyn-brooklyn-2,Modern Love Brooklyn,$$,4.5,(929) 298-0626,40.70983,-73.95109
minetta-tavern-new-york,Minetta Tavern,$$$,4.0,(212) 475-3850,40.7300047977,-74.0006073834
kestè-new-york-4,Kestè,$$,4.0,(212) 243-1500,40.73154,-74.00293
dar-525-brooklyn,Dar 525,$$,4.5,(347) 422-0401,40.711266,-73.950317
ramen-ishida-new-york,Ramen Ishida,$$,4.5,(646) 590-3276,40.71959,-73.98834
kestè-williamsburg-brooklyn-3,Kestè Williamsburg,$$,4.5,(917) 909-1183,40.7192686,-73.9530651
chefs-club-new-york-2,Chefs Club,$$$,4.0,(212) 941-1100,40.7242753116,-73.9953147647
rebel-coffee-new-york,Rebel Coffee,$,4.5,(917) 261-4299,40.73784,-74.00475
reconnect-cafe-brooklyn-2,ReConnect Cafe,$,4.5,(347) 406-9780,40.694637,-73.945854
nargis-bar-and-grill-brooklyn,Nargis Bar & Grill,$$,4.5,(718) 640-7000,40.67791,-73.97929
il-mulino-new-york-downtown-new-york-2,Il Mulino New York - Downtown,$$$$,4.0,(212) 673-3783,40.729807,-73.999159
tip-top-bar-and-grill-brooklyn,Tip Top Bar & Grill,$,4.5,(718) 857-9744,40.683803,-73.956474
covina-new-york-3,Covina,$$$,4.5,(212) 204-0225,40.7423054,-73.9832149
perk-kafe-new-york,Perk Kafe,$,4.5,(212) 686-7375,40.7477647359,-73.9770407671
saluggis-new-york,Saluggi's,$$,4.0,(212) 226-7900,40.720104,-74.003578
johnys-luncheonette-new-york,Johny's Luncheonette,$,4.0,(212) 243-6230,40.74445,-73.99307
avena-new-york,Avena,$$$,4.5,(212) 752-5323,40.76099,-73.96863
delice-and-sarrasin-new-york,Delice & Sarrasin,$$,4.5,(212) 243-7200,40.733764,-74.000648
the-uncommons-new-york,The Uncommons,$,4.5,(646) 543-9215,40.729331,-73.998649
blossom-new-york-3,Blossom,$$$,4.0,(212) 627-1144,40.745513,-74.002365
bibble-and-sip-new-york-2,Bibble & Sip,$,4.5,(646) 649-5116,40.76282,-73.98518
william-barnacle-tavern-new-york,William Barnacle Tavern,$$,4.5,(212) 388-0388,40.7276567817,-73.9855673164
henrys-end-brooklyn-4,Henry's End,$$$,4.0,(718) 834-1776,40.6997,-73.99217
chikalicious-dessert-bar-new-york-3,ChikaLicious Dessert Bar,$$,4.0,(212) 995-9511,40.729779,-73.986357
make-sandwich-new-york,Make Sandwich,$$,4.5,(212) 398-2602,40.7333792746,-73.9898192883
juniper-brooklyn-2,Juniper,$$,4.0,(718) 782-8777,40.718925,-73.959017
saigon-shack-new-york,Saigon Shack,$,4.0,(212) 228-0588,40.72969,-74.000629
5ive-spice-brooklyn-3,5ive Spice,$$,4.0,(718) 857-3483,40.6814048,-73.9771062
zzs-clam-bar-new-york,ZZ's Clam Bar,$$$$,4.5,(212) 254-3000,40.727688,-74.000466
le-paris-dakar-new-york,Le Paris Dakar,$$,4.5,(347) 955-4100,40.6809258032,-73.9497190423
third-rail-coffee-new-york,Third Rail Coffee,$,4.0,,40.72994,-73.99959
barboncino-pizza-and-bar-brooklyn-2,Barboncino Pizza & Bar,$$,4.5,(718) 483-8834,40.67209,-73.95731
dainobu-new-york-3,Dainobu,$$,4.5,(212) 645-0237,40.736282,-73.9972
pn-wood-fired-pizza-new-york,PN Wood Fired Pizza,$$,4.5,(646) 964-4834,40.74475,-73.98772
ayios-greek-rotisserie-new-york,Ayios Greek Rotisserie,$$,4.0,(212) 505-3601,40.72929,-73.98965
risotteria-melotti-new-york-6,Risotteria Melotti,$$,4.5,(646) 755-8939,40.7266733639,-73.9880919456
forlinis-restaurant-new-york,Forlini's Restaurant,$$,4.5,(212) 349-6779,40.71695,-73.99957
gersi-brooklyn,Gersi,$$,4.5,(347) 889-5077,40.683438,-73.995711
the-nomad-bar-new-york-2,The NoMad Bar,$$$,4.5,(212) 796-1500,40.744936541,-73.9885197632
buvette-new-york,Buvette,$$,4.0,(212) 255-3590,40.732852,-74.004213
trademark-taste-and-grind-new-york,Trademark Taste & Grind,$$,4.5,(646) 858-2320,40.7502555847,-73.985458374
antons-dumplings-new-york,Anton's Dumplings,$,4.5,(212) 634-7664,40.7316627,-74.0009849
the-meatball-shop-new-york,The Meatball Shop,$$,4.0,(212) 982-8895,40.7214961,-73.9887357
luckybird-bakery-brooklyn,Luckybird Bakery,$$,4.5,,40.7076263428,-73.9427032471
newtown-brooklyn-2,Newtown,$,4.5,(347) 984-6215,40.7091391,-73.9372268
lunitas-brooklyn,Lunitas,$,4.5,(347) 987-3799,40.68232,-73.9603
creperie-nyc-new-york-2,Creperie NYC,$,4.0,(212) 253-6705,40.72956,-74.00054
pickler-and-co-new-york,Pickler & Co,$,4.5,(646) 869-9026,40.75207901,-73.9721755981
gato-new-york,Gato,$$$,4.0,(212) 334-6400,40.7255312,-73.9951947
masha-and-the-bear-brooklyn,Masha and The Bear,$$,4.5,(718) 384-5000,40.711978,-73.942403
decoy-new-york,Decoy,$$$,4.0,(212) 691-9700,40.734196,-74.006519
la-panineria-new-york,La Panineria,$$,4.0,(917) 388-3257,40.7324876186,-73.9967531074
patacon-pisao-new-york-7,Patacon Pisao,$,4.0,(646) 678-5913,40.720379,-73.987588
oscars-place-new-york-2,Oscar's Place,$$,4.5,(212) 741-6479,40.7318649,-74.0064011
degustation-new-york,Degustation,$$$,4.0,(212) 979-1012,40.72699,-73.98922
brunetti-pizza-new-york,Brunetti Pizza,$$,4.0,(212) 255-5699,40.73829,-74.0054
latin-beet-kitchen-new-york,Latin Beet Kitchen,$$,4.5,(917) 993-7323,40.7433815002,-73.9912948608
gyu-kaku-japanese-bbq-new-york,Gyu-Kaku Japanese BBQ,$$$,4.0,(212) 475-2989,40.72834,-73.99159
jadis-new-york,Jadis,$$,4.0,(212) 254-1675,40.7210234742,-73.9910054106
the-halal-guys-new-york-2,The Halal Guys,$,4.5,,40.7617559583,-73.9792299271
eclair-bakery-new-york,Eclair Bakery,$$,4.5,(212) 759-2253,40.756722,-73.966611
mahal-kita-brooklyn,Mahal Kita,$$,4.5,(718) 599-1516,40.7106773,-73.9582807
absolute-coffee-brooklyn,Absolute Coffee,$$,4.5,(718) 522-0969,40.68818,-73.98762
spot-dessert-bar-new-york-2,Spot Dessert Bar,$$,4.0,(212) 677-5670,40.72939,-73.988923
vintry-wine-and-whiskey-new-york,Vintry Wine and Whiskey,$$$,4.0,(212) 480-9800,40.70445,-74.01027
taqueria-st-marks-place-new-york,Taqueria St. Marks Place,$$,4.0,(646) 964-5614,40.727858778,-73.9856138086
blind-tiger-ale-house-new-york,Blind Tiger Ale House,$$,4.0,(212) 462-4682,40.731926,-74.003223
black-gold-records-brooklyn,Black Gold Records,$$,4.5,(347) 227-8227,40.677265,-73.998102
bagel-pub-brooklyn,Bagel Pub,$,4.5,(718) 499-4402,40.6694497251,-73.9868366718
sushi-by-bou-new-york-3,Sushi by Bou,$$$,5.0,(917) 348-5737,40.75851,-73.98322
12-corners-new-york-4,12 Corners,$,4.5,(212) 625-8888,40.718048,-73.997222
barnyard-cheese-new-york,Barnyard Cheese,$$,4.5,(212) 674-2276,40.72727,-73.97987
hometown-bar-b-que-brooklyn,Hometown Bar-B-Que,$$,4.0,(347) 294-4644,40.674905,-74.016127
juke-bar-new-york,Juke Bar,$$,4.5,(212) 228-7464,40.7311912626,-73.9857168496
kaorumc-new-york-4,KaoruMC,$$,4.5,(212) 867-0874,40.75202,-73.96977
the-winslow-new-york-2,The Winslow,$$,4.0,(212) 777-7717,40.7327766418,-73.9852142334
del-posto-new-york,Del Posto,$$$$,4.0,(212) 497-8090,40.7434155953,-74.0075330133
luannes-wild-ginger-all-asian-vegan-new-york,LuAnne's Wild Ginger All-Asian Vegan,$$,4.0,(212) 966-1883,40.7204631,-73.9964956
tartinery-hudson-eats-new-york-3,Tartinery Hudson Eats,$$,4.0,(646) 755-8484,40.7124807122,-74.015854919
aurora-soho-new-york,Aurora Soho,$$$,4.0,(212) 334-9020,40.723543,-74.003199
dun-well-doughnuts-brooklyn,Dun-Well Doughnuts,$,4.0,(347) 294-0871,40.707743,-73.940202
darna-falafel-brooklyn,Darna Falafel,$,4.0,(347) 799-1673,40.687047459,-73.9938177877
bozu-brooklyn,Bozu,$$,4.0,(718) 384-7770,40.712797,-73.957555
alis-restaurant-brooklyn-3,Ali's Restaurant,$$,4.5,(718) 366-2002,40.7018852234,-73.9242553711
vics-new-york,Vic's,$$,4.0,(212) 253-5700,40.72683,-73.99328
peacefood-cafe-downtown-new-york,Peacefood Cafe Downtown,$$,4.0,(212) 979-2288,40.7332670925,-73.9929751334
mee-cafe-new-york,Mee Cafe,$,4.5,(646) 996-0029,40.713053,-73.99021
wallflower-new-york,Wallflower,$$$,4.0,(646) 682-9842,40.7377405,-74.0021002
suffolk-arms-new-york,Suffolk Arms,$$,4.5,(212) 475-0400,40.72152,-73.98462
flex-mussels-new-york-2,Flex Mussels,$$$,4.0,(212) 229-0222,40.737437,-73.999661
ootoya-chelsea-new-york,Ootoya Chelsea,$$,4.0,(212) 255-0018,40.738767,-73.992778
cantine-brooklyn,Cantine,$$,4.5,(646) 472-7941,40.68401,-74.00246
blue-bottle-coffee-brooklyn-2,Blue Bottle Coffee,$$,4.0,(510) 653-3394,40.717416,-73.960623
the-capital-grille-new-york-3,The Capital Grille,$$$,4.0,(212) 374-1811,40.7078813983,-74.0102026698
sakamai-new-york,SakaMai,$$$,4.0,(646) 590-0684,40.7209536657,-73.9881407239
club-a-steakhouse-new-york,Club A Steakhouse,$$$,4.5,(212) 688-4190,40.76006,-73.96557
rooftop-93-new-york-5,Rooftop 93,$$,4.0,(212) 966-9033,40.7170219,-73.9953842
del-friscos-double-eagle-steak-house-new-york-2,Del Frisco's Double Eagle Steak House,$$$$,4.5,(212) 575-5129,40.7594099,-73.98222
joes-pizza-new-york-4,Joe's Pizza,$,4.0,(212) 366-1182,40.7305599,-74.0021299
cagen-japan-restaurant-new-york-2,Cagen Japan Restaurant,$$$$,4.0,(212) 358-8800,40.72779,-73.98417
june-brooklyn-3,June,$$,4.0,(917) 909-0434,40.6861,-73.99394
faiccos-italian-specialties-new-york,Faicco's Italian Specialties,$$,4.5,(212) 243-1974,40.7311,-74.00316
samis-kabab-house-astoria,Sami's Kabab House,$$,5.0,(917) 832-7165,40.7587874,-73.9326435
balthazar-restaurant-new-york,Balthazar Restaurant,$$$,4.0,(212) 965-1414,40.7227303946,-73.9983307763
sushi-yasuda-new-york,Sushi Yasuda,$$$$,4.0,(212) 972-1001,40.75113,-73.97347
the-clam-new-york,The Clam,$$$,4.0,(212) 242-7420,40.7303076612,-74.0068030358
blue-ribbon-sushi-new-york,Blue Ribbon Sushi,$$$,4.0,(212) 343-0404,40.72606,-74.0024
hot-mini-cakes-new-york,Hot Mini Cakes,$,4.5,,40.718388081,-73.994656242
home-made-brooklyn,Home/Made,$$,4.0,(347) 223-4135,40.67864549,-74.0111904454
clinton-street-baking-company-new-york-5,Clinton Street Baking Company,$$,4.0,(646) 602-6263,40.721128,-73.983933
uncle-gussys-new-york,Uncle Gussy's,$,4.5,(929) 600-1111,40.7576813279,-73.9732953738
cafe-himalaya-new-york-2,Cafe Himalaya,$,4.0,(212) 358-0160,40.7232289034,-73.9879441221
dirt-candy-new-york-2,Dirt Candy,$$$,4.0,(212) 228-7732,40.7179075,-73.9907183
cherry-point-brooklyn,Cherry Point,$$,4.5,(718) 389-3828,40.7244954175,-73.9511575077
momofuku-ko-new-york-3,Momofuku Ko,$$$$,4.5,(212) 500-0831,40.724776,-73.991682
ni-japanese-delicacies-new-york,Ni Japanese Delicacies,$,4.5,(646) 675-4324,40.7193413,-73.9876003
dil-e-punjab-deli-new-york,Dil-e Punjab Deli,$,4.5,(212) 647-9428,40.74482,-74.00206
boubouki-new-york,Boubouki,$,4.5,(718) 344-4202,40.7189488066,-73.9876520634
gotan-new-york,Gotan,$$,4.0,(212) 431-5200,40.719255,-74.006607
petite-crevette-brooklyn,Petite Crevette,$$,4.0,(718) 855-2632,40.68396,-74.0018
skyice-sweet-and-savory-brooklyn-2,SkyIce Sweet & Savory,$$,4.0,(718) 230-0910,40.6806411743,-73.9772872925
le-fond-brooklyn,Le Fond,$$,4.5,(718) 389-6859,40.7258186,-73.9511185
omars-mediterranean-east-midtown-new-york,Omar's Mediterranean East Midtown,$$,4.5,(212) 207-8302,40.75904,-73.96927
dizengoff-nyc-new-york,Dizengoff NYC,$$,4.0,(646) 833-7097,40.742063,-74.005521
the-ship-new-york,The Ship,$$,4.0,(212) 219-8496,40.7198443,-73.99947
da-marcella-new-york,Da Marcella,$$,4.5,(646) 559-9192,40.72806,-74.00172
venieros-new-york-2,Veniero's,$$,4.0,(212) 674-7070,40.72941,-73.98454
little-branch-new-york,Little Branch,$$$,4.0,(212) 929-4360,40.73013,-74.005058
double-zero-new-york,Double Zero,$$,4.5,(212) 777-1608,40.7261288,-73.9896645
lelabar-new-york-2,Lelabar,$$,4.0,(212) 206-0594,40.730384,-74.006554
carroll-place-new-york,Carroll Place,$$,4.0,(212) 260-1700,40.7286329,-73.9998011
lupa-new-york,Lupa,$$$,4.0,(212) 982-5089,40.72765,-74.00021
caprices-by-sophie-brooklyn,Caprices By Sophie,$,4.5,(347) 689-4532,40.717594,-73.959267
el-rey-coffee-and-luncheonette-new-york,El Rey Coffee And Luncheonette,$$,4.0,(212) 260-3950,40.7213779,-73.9879345
patrizias-pizza-and-pasta-new-york,Patrizia's Pizza and Pasta,$$,4.0,(212) 597-9999,40.7398415,-73.9792862
made-by-pauline-new-york-2,Made by Pauline,$$,5.0,(212) 494-1003,40.7507865527,-73.9895356515
avlee-greek-kitchen-brooklyn-3,Avlee Greek Kitchen,$$,4.0,(718) 855-5125,40.6798782,-73.9948699
giano-restaurant-new-york,Giano Restaurant,$$,4.0,(212) 673-7200,40.7262256597,-73.9840574049
chikarashi-new-york,Chikarashi,$$,4.0,(646) 649-5965,40.71787,-73.99948
uchu-new-york,Uchu,$$$$,5.0,(212) 203-7634,40.72172,-73.99026
sushi-katsuei-brooklyn,Sushi Katsuei,$$$,4.0,(718) 788-5338,40.6707147,-73.9785903
antler-beer-and-wine-dispensary-new-york,Antler Beer And Wine Dispensary,$$,4.5,(212) 432-5000,40.7197126679,-73.9902404124
soup-spot-new-york,Soup Spot,$,4.5,(212) 643-8623,40.7493139,-73.9929231
sakagura-new-york,Sakagura,$$$,4.0,(212) 953-7253,40.7516467025,-73.9729489318
mariebelle-new-york-3,MarieBelle,$$$,4.0,(212) 925-6999,40.7232107709,-74.0024506279
stuyvesant-organic-new-york,Stuyvesant Organic,$,4.5,(212) 475-3280,40.729442,-73.978805
kimbap-lab-brooklyn,Kimbap Lab,$$,5.0,(718) 734-2321,40.716079697,-73.9596880227
mezetto-new-york,Mezetto,$$,4.0,(212) 933-4587,40.7228863781,-73.9889362577
ciccio-new-york-2,Ciccio,$$,4.0,(646) 476-9498,40.726306,-74.003427
ccs-cafe-new-york-2,CC's Cafe,$$,4.5,(212) 571-1060,40.71166,-73.99452
baal-cafe-and-falafel-new-york,Ba'al Cafe & Falafel,$,4.0,(646) 368-9957,40.7244,-74.00377
perpetuum-cafe-new-york,Perpetuum Cafe,$,4.5,(646) 869-6068,40.744445,-73.993072
la-colombe-coffee-new-york-3,La Colombe Coffee,$$,4.5,(212) 220-0415,40.7056896628,-74.0083486273
poketeria-new-york,Poketeria,$$,4.5,(212) 689-8985,40.7496522367,-73.9833162725
baby-grand-new-york,Baby Grand,$$,4.0,(212) 219-8110,40.7197504958,-73.9991816301
black-brick-brooklyn,Black Brick,$,4.0,(718) 384-0075,40.7142079238,-73.9617848396
westville-east-new-york-3,Westville - East,$$,4.0,(212) 677-2033,40.72847,-73.98213
doughnut-plant-new-york-2,Doughnut Plant,$$,4.0,(212) 505-3700,40.7444886,-73.9969095
fragole-ristorante-brooklyn,Fragole Ristorante,$$,4.0,(718) 522-7133,40.6808662415,-73.9968795776
nerai-new-york,Nerai,$$$,4.5,(212) 759-5554,40.76029,-73.97301
daily-provisions-new-york,Daily Provisions,$$,4.5,(212) 488-1505,40.7375943661,-73.9876976609
shake-shack-new-york-2,Shake Shack,$$,4.0,(212) 889-6600,40.7414000197,-73.9881501904
virgola-new-york-8,Virgola,$$,4.5,,40.7349737,-74.000161
fresh-kills-bar-brooklyn,Fresh Kills Bar,$$,4.5,(718) 599-7888,40.7147999,-73.96151
oasis-brooklyn-3,Oasis,$,4.0,(718) 218-7607,40.7177548451,-73.9573632607
luckydog-brooklyn,Luckydog,$,4.0,(347) 294-4971,40.71348,-73.96166
cocotte-new-york,Cocotte,$$$,4.0,(212) 965-9100,40.7256965637,-74.0016860962
soho-cigar-bar-new-york-2,SoHo Cigar Bar,$$,4.0,(212) 941-1781,40.7236164017,-74.0045062232
balade-your-way-new-york-2,Balade - Your Way,$$,4.5,(212) 695-6969,40.7524299622,-73.9887237549
bowery-meat-company-new-york,Bowery Meat Company,$$$,4.0,(212) 460-5255,40.7246226078,-73.9917780944
piccola-strada-new-york,Piccola Strada,$$,4.0,,40.726635461,-73.9904360318
zundo-ya-new-york,Zundo-Ya,$$,4.0,(917) 639-3549,40.7308616638,-73.989944458
proletariat-new-york,Proletariat,$$,4.0,(212) 777-6707,40.7272506369,-73.9845192432
il-corallo-trattoria-new-york,Il Corallo Trattoria,$$,4.0,(212) 941-7119,40.7262073,-74.0018919
lot-2-brooklyn-2,Lot 2,$$,4.5,(718) 499-5623,40.6605911255,-73.9903106689
ninth-street-espresso-new-york-6,Ninth Street Espresso,$,4.0,(212) 228-2930,40.7423824065,-74.0060007321
dinnertable-new-york,Dinnertable,$$$,4.5,,40.72945,-73.9807
brooklyn-ball-factory-brooklyn,Brooklyn Ball Factory,$$,4.5,(718) 387-5296,40.7072338028,-73.9458661779
malatesta-trattoria-new-york,Malatesta Trattoria,$$,4.0,(212) 741-1207,40.73285,-74.00847
salinas-new-york,Salinas,$$$,4.0,(212) 776-1990,40.7436999,-74.00314
maison-premiere-brooklyn,Maison Premiere,$$$,4.0,(347) 335-0446,40.7142031,-73.9614855
